2020-12-06 11:59:40,954 INFO aireGDL Creating SQL engine
2020-12-06 11:59:40,981 INFO aireGDL Getting data from DB
2020-12-06 11:59:43,842 INFO aireGDL Data retrived
2020-12-06 11:59:43,971 INFO aireGDL Loaded air quality by day database
2020-12-06 12:09:42,153 INFO aireGDL Created air quality database by week for SIMAJ
2020-12-06 12:09:42,153 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,681 INFO aireGDL Getting DB connection
2020-12-06 12:09:43,681 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,682 INFO aireGDL Uploading table simaj_data_week to database
2020-12-06 12:09:48,069 INFO aireGDL Table simaj_data_week in DB
2020-12-06 12:09:48,069 INFO aireGDL Uploaded database for station: SIMAJ
2020-12-06 20:59:45,476 INFO aireGDL Creating SQL engine
2020-12-06 20:59:45,489 INFO aireGDL Getting data from DB
2020-12-06 21:06:03,771 INFO aireGDL Creating SQL engine
2020-12-06 21:06:03,785 INFO aireGDL Getting data from DB
2020-12-06 21:06:22,760 INFO aireGDL Data retrived
2020-12-06 21:06:22,849 INFO aireGDL Loaded air quality by day database
2020-12-06 21:06:22,851 INFO aireGDL Creating SQL engine
2020-12-06 21:06:22,852 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:06:31,371 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:06:31,372 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:19:54,946 INFO aireGDL Creating SQL engine
2020-12-06 21:19:54,960 INFO aireGDL Getting data from DB
2020-12-06 21:19:59,977 INFO aireGDL Data retrived
2020-12-06 21:20:00,061 INFO aireGDL Loaded air quality by day database
2020-12-06 21:20:00,063 INFO aireGDL Creating SQL engine
2020-12-06 21:20:00,063 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:20:01,605 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:20:01,606 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:23:16,569 INFO aireGDL Created id column por MiMacro stations database
2020-12-06 23:38:53,464 INFO aireGDL Creating SQL engine
2020-12-06 23:38:53,478 INFO aireGDL Getting data from DB
2020-12-06 23:39:00,041 INFO aireGDL Data retrived
2020-12-06 23:39:00,125 INFO aireGDL Loaded air quality by day database
2020-12-06 23:39:00,127 INFO aireGDL Creating SQL engine
2020-12-06 23:39:00,128 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 23:39:01,844 INFO aireGDL estaciones_gdl retrived
2020-12-06 23:39:01,844 INFO aireGDL Loaded MiMacro stations
2020-12-06 23:42:21,299 INFO aireGDL Created id column by MiMacro station database
2020-12-07 01:38:06,485 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233782
2020-12-07 01:38:06,520 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233783
2020-12-07 01:38:06,553 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233784
2020-12-07 01:38:06,588 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233785
2020-12-07 01:38:06,620 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233786
2020-12-07 01:38:06,654 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233787
2020-12-07 01:38:06,686 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233788
2020-12-07 01:38:06,721 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233789
2020-12-07 01:38:06,753 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233790
2020-12-07 01:38:06,783 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233791
2020-12-07 01:38:06,816 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233792
2020-12-07 01:38:06,847 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233793
2020-12-07 01:38:06,879 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233794
2020-12-07 01:38:06,910 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233795
2020-12-07 01:38:06,943 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233796
2020-12-07 01:38:06,974 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233797
2020-12-07 01:38:07,006 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233798
2020-12-07 01:38:07,037 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233799
2020-12-07 01:38:07,068 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233800
2020-12-07 01:38:07,101 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233801
2020-12-07 01:38:07,132 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233802
2020-12-07 01:38:07,167 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233803
2020-12-07 01:38:07,199 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233804
2020-12-07 01:38:07,236 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233805
2020-12-07 01:38:07,269 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233806
2020-12-07 01:38:07,303 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233807
2020-12-07 01:38:07,335 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233808
2020-12-07 01:38:07,371 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233809
2020-12-07 01:38:07,404 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233810
2020-12-07 01:38:07,435 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233811
2020-12-07 01:38:07,467 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233812
2020-12-07 01:38:07,500 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233813
2020-12-07 01:38:07,535 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233814
2020-12-07 01:38:07,567 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233815
2020-12-07 01:38:07,599 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233816
2020-12-07 01:38:07,631 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233817
2020-12-07 01:38:07,666 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-13 and iteration: 233818
2020-12-07 01:38:07,697 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-13 and iteration: 233819
2020-12-07 01:38:07,733 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-13 and iteration: 233820
2020-12-07 01:38:07,766 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-13 and iteration: 233821
2020-12-07 01:38:07,796 INFO aireGDL Empty value at parameter: SO2, date: 2016-10-13 and iteration: 233822
