FECHA,HORA,PARAM,ATM,OBL,PIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-11-21,04:00,CO,1.549,0.52,1.006,1.78,0.126,1.521,,0.883,0.019,0.602
2016-11-21,04:00,NO2,0.01908,0.01192,0.02402,0.01865,0.00825,0.03145,0.00885,,0.01392,0.02078
2016-11-21,04:00,SO2,0.00237,0.00257,,,0.0015,0.00195,0.00257,0.00188,0.00012,0.0022
2016-11-21,05:00,O3,8e-05,0.00592,0.00338,0.00015,0.01117,0.00883,0.01003,,0.01438,0.00435
2016-11-21,05:00,PM10,,,14.81,,,,,,7.8,
2016-11-21,05:00,CO,1.459,0.654,0.447,1.785,0.157,1.156,,0.777,0.046,0.777
2016-11-21,05:00,NO2,0.01788,0.01672,0.018,0.02073,0.01083,0.0218,0.01095,,0.01878,0.02205
2016-11-21,05:00,SO2,0.00186,0.00202,,,0.00188,0.00192,0.00247,0.00189,0.00021,0.00228
2016-11-21,06:00,O3,7e-05,0.00345,0.0028,0.00019,0.00643,0.00743,0.00462,,0.01323,0.00303
2016-11-21,06:00,PM10,,,15.48,,,,,,9.53,
2016-11-21,06:00,CO,1.992,0.966,0.477,2.052,0.429,1.189,,0.852,0.076,1.251
2016-11-21,06:00,NO2,0.0175,0.01845,0.021,0.02108,0.01833,0.02485,0.0152,,0.02097,0.02287
2016-11-21,06:00,SO2,0.00229,0.00236,,,0.00194,0.00184,0.0025,0.00195,0.00053,0.00265
2016-11-21,07:00,O3,0.00045,0.00355,0.00295,0.0001,0.00552,0.00565,0.0042,,0.00545,0.00328
2016-11-21,07:00,PM10,,,22.05,,,,,,20.22,
2016-11-21,07:00,CO,1.88,1.221,0.631,1.397,0.661,1.281,,0.939,0.372,1.889
2016-11-21,07:00,NO2,0.0193,0.01875,0.02058,0.01858,0.01905,0.02655,0.01553,,0.03578,0.02368
2016-11-21,07:00,SO2,0.00245,0.00222,,,0.00219,0.00178,0.00258,0.00208,0.00099,0.00335
2016-11-21,08:00,O3,0.00657,0.0095,0.00905,0.00147,0.01147,0.01183,0.01285,0.00785,0.00548,0.00515
2016-11-21,08:00,PM10,,,31.77,,,,,,22.06,
2016-11-21,08:00,CO,1.079,0.974,0.514,1.134,0.47,1.262,,0.893,0.359,1.304
2016-11-21,08:00,NO2,0.01815,0.01562,0.01307,0.01613,0.01363,0.0229,0.00988,,0.03615,0.02698
2016-11-21,08:00,SO2,0.00154,0.00235,,,0.002,0.00189,0.00256,0.0026,0.0004,0.00328
2016-11-21,09:00,O3,0.01542,0.01663,0.01715,0.00862,0.01632,0.01898,0.02122,0.01488,0.00955,0.01252
2016-11-21,09:00,PM10,,,27.27,,,,,,25.89,
2016-11-21,09:00,CO,1.073,0.659,0.523,0.758,0.37,1.233,,0.782,0.345,0.896
2016-11-21,09:00,NO2,0.01803,0.00988,0.01002,0.0129,0.01042,0.01998,0.00817,,0.03127,0.02317
2016-11-21,09:00,SO2,0.0014,0.00293,,,0.00164,0.00187,0.00262,0.0028,0.00029,0.00268
2016-11-21,10:00,O3,0.02423,0.02213,0.02732,0.01668,0.0226,0.03045,0.02992,0.02333,0.01448,0.02382
2016-11-21,10:00,PM10,,,18.83,,,,,,19.62,
2016-11-21,10:00,CO,0.803,0.62,0.325,0.589,0.269,1.086,,0.67,0.305,0.566
2016-11-21,10:00,NO2,0.01218,0.00857,0.00665,0.0127,0.00703,0.01405,0.00558,,0.02733,0.01347
2016-11-21,10:00,SO2,0.00145,0.0026,,,0.00106,0.00197,0.00265,0.00263,0.00014,0.00264
2016-11-21,11:00,O3,0.03238,0.03047,0.03692,0.02835,0.02843,0.04052,0.04097,0.0344,0.023,0.03097
2016-11-21,11:00,PM10,,,24.49,,,,,,17.19,
2016-11-21,11:00,CO,0.66,0.578,0.361,0.428,0.226,1.041,,0.679,0.229,0.49
2016-11-21,11:00,NO2,0.0084,0.00977,0.00595,0.01035,0.00655,0.01303,0.00478,,0.01767,0.01327
2016-11-21,11:00,SO2,0.00223,0.00342,,,0.00045,0.00185,0.00273,0.0028,0.00038,0.00247
2016-11-21,12:00,O3,0.04312,0.039,0.0477,0.03743,0.0356,0.05465,0.05473,0.04483,0.02937,0.03952
2016-11-21,12:00,PM10,,,26.89,,,,,,19.29,
2016-11-21,12:00,CO,0.689,0.451,0.335,0.771,0.273,0.966,,0.675,0.181,0.469
2016-11-21,12:00,NO2,0.01117,0.00928,0.0052,0.0144,0.00893,0.01198,0.00568,,0.01537,0.01508
2016-11-21,12:00,SO2,0.00191,0.00292,,,0.00055,0.00185,0.00272,0.00291,0.00035,0.00259
2016-11-21,13:00,O3,0.05065,0.04738,0.05293,0.04105,0.04428,0.0612,0.0641,0.05318,0.03317,0.0492
2016-11-21,13:00,PM10,,,35.33,,,,,,20.87,
2016-11-21,13:00,CO,0.751,0.475,0.464,0.865,0.282,0.871,,0.587,0.225,0.44
2016-11-21,13:00,NO2,0.01095,0.00948,0.01335,0.0173,0.00832,0.00912,0.00513,,0.0184,0.0154
2016-11-21,13:00,SO2,0.00162,0.00304,,,0.00034,0.00171,0.00267,0.00244,0.0002,0.00269
2016-11-21,14:00,O3,0.0513,0.05208,0.0501,0.03792,0.04713,0.06248,0.06437,0.05822,0.03915,0.04963
2016-11-21,14:00,PM10,,,32.75,,,,,,20.35,
2016-11-21,14:00,CO,0.622,0.431,0.401,0.809,0.293,0.887,,0.474,0.211,0.315
2016-11-21,14:00,NO2,0.00795,0.0099,0.01348,0.0148,0.01197,0.01033,0.00697,,0.01795,0.01237
2016-11-21,14:00,SO2,0.00315,0.00381,,,0.00036,0.00201,0.00285,0.00535,0.00027,0.00422
2016-11-21,15:00,O3,0.06172,0.05967,0.05523,0.03913,0.04625,0.0729,0.06748,0.0626,0.04287,0.0476
2016-11-21,15:00,PM10,,,43.15,,,,,,25.27,
2016-11-21,15:00,CO,0.659,0.475,0.416,0.801,0.314,0.944,0.404,0.488,0.192,0.378
2016-11-21,15:00,NO2,0.0101,0.01088,0.00758,0.01567,0.0121,0.01223,0.00803,,0.01608,0.01033
2016-11-21,15:00,SO2,0.0044,0.0057,,,0.00039,0.002,0.00307,0.00421,0.00047,0.00468
2016-11-21,16:00,O3,0.06483,0.06553,0.05495,0.0338,0.04573,0.06735,0.07053,0.0568,0.03878,0.05582
2016-11-21,16:00,PM10,,,36.91,,,,,,28.94,
2016-11-21,16:00,CO,0.667,0.444,0.398,1.23,0.375,0.933,0.455,0.44,0.19,0.551
2016-11-21,16:00,NO2,0.0113,0.01228,0.00717,0.02635,0.01567,0.0101,0.01105,,0.02075,0.01667
2016-11-21,16:00,SO2,0.00277,0.00547,,,0.0004,0.00205,0.00296,0.00325,0.00039,0.00445
2016-11-21,17:00,O3,0.0532,0.05775,0.05647,0.0256,0.04018,0.06215,0.06378,0.05137,0.03183,0.04957
2016-11-21,17:00,PM10,,,49.39,,,,,,30.68,
2016-11-21,17:00,CO,0.708,0.502,0.556,1.83,0.589,0.954,0.453,0.465,0.426,0.711
2016-11-21,17:00,NO2,0.01433,0.01492,0.01587,0.03522,0.02397,0.01133,0.01365,,0.03372,0.02247
2016-11-21,17:00,SO2,0.00247,0.0038,,,0.00044,0.00201,0.00282,0.00342,0.00049,0.00347
2016-11-21,18:00,O3,0.02412,0.02853,0.02797,0.00582,0.02152,0.04128,0.0327,0.02625,0.02448,0.02112
2016-11-21,18:00,PM10,,,116.84,,,,,,46.07,
2016-11-21,18:00,CO,1.163,0.921,1.186,3.274,1.044,1.065,0.845,0.758,0.905,1.155
2016-11-21,18:00,NO2,0.03218,0.03167,0.04373,0.04547,0.0418,0.01938,0.02743,,0.05342,0.04097
2016-11-21,18:00,SO2,0.002,0.00319,,,0.00076,0.002,0.00274,0.00261,0.00057,0.00287
2016-11-21,19:00,O3,0.01098,0.01277,0.00777,0.00122,0.00795,0.02305,0.01693,0.02057,0.01402,0.00837
2016-11-21,19:00,PM10,,,92.16,,,,,,58.19,
2016-11-21,19:00,CO,1.586,0.987,1.349,2.63,1.178,1.232,0.917,0.789,1.158,1.371
2016-11-21,19:00,NO2,0.04172,0.03807,0.05628,0.04017,0.05028,0.03413,0.03263,,0.05927,0.04585
2016-11-21,19:00,SO2,0.00187,0.00233,,,0.00118,0.00196,0.00263,0.00254,0.00044,0.00266
2016-11-21,20:00,O3,0.00035,0.0043,0.0029,0.00052,0.00415,0.0284,0.00522,0.01518,0.00843,0.00432
2016-11-21,20:00,PM10,,,141.51,,,,,,37.38,
2016-11-21,20:00,CO,2.265,1.36,2.191,2.762,1.698,1.2,1.458,0.807,1.124,1.521
2016-11-21,20:00,NO2,0.04567,0.0448,0.05483,0.03783,0.05242,0.02663,0.03908,,0.06345,0.04663
2016-11-21,20:00,SO2,0.00259,0.00312,,,0.00211,0.00196,0.00271,0.00212,0.00048,0.0028
2016-11-21,21:00,O3,0.00015,0.00205,0.00257,0.00045,0.00428,0.02688,0.00393,0.01395,0.00323,0.00388
2016-11-21,21:00,PM10,,,201.52,,,,,,38.65,
2016-11-21,21:00,CO,2.081,1.798,3.056,3.847,2.35,1.212,2.688,0.815,1.486,2.469
2016-11-21,21:00,NO2,0.0439,0.04477,0.04895,0.03787,0.05123,0.02917,0.04135,,0.07127,0.04433
2016-11-21,21:00,SO2,0.00239,0.00342,,,0.00296,0.0019,0.003,0.00213,0.00092,0.00327
2016-11-21,22:00,O3,0.00052,0.00277,0.00225,7e-05,0.00423,0.01333,0.00308,0.01097,0.00212,0.0033
2016-11-21,22:00,PM10,,,154.42,,,,,,63.34,
2016-11-21,22:00,CO,2.163,1.985,2.119,2.748,2.782,1.468,2.75,0.884,1.705,2.735
2016-11-21,22:00,NO2,0.04208,0.04422,0.04588,0.03163,0.05038,0.04538,0.03895,,0.0719,0.0435
2016-11-21,22:00,SO2,0.00213,0.00398,,,0.00345,0.00192,0.00301,0.0021,0.00165,0.00463
2016-11-21,23:00,O3,3e-05,0.00223,0.00218,0.00025,0.00378,0.00333,0.00338,0.00473,0.00435,0.00298
2016-11-21,23:00,PM10,,,146.06,,,,,,66.23,
2016-11-21,23:00,CO,2.326,3.01,2.52,2.303,1.755,1.834,1.637,0.96,0.963,2.318
2016-11-21,23:00,NO2,0.03862,0.04218,0.04272,0.03218,0.04672,0.05387,0.03738,,0.06343,0.04095
2016-11-21,23:00,SO2,0.00248,0.00527,,,0.00282,0.00179,0.00291,0.00209,0.00219,0.00404
2016-11-22,00:00,O3,3e-05,0.00218,0.00202,0.0001,0.00385,0.01478,0.00285,0.0146,0.00798,0.00298
2016-11-22,00:00,PM10,,,130.35,,,,,,48.99,
2016-11-22,00:00,CO,1.647,2.993,2.073,1.971,1.79,1.248,1.44,0.65,0.722,1.971
2016-11-22,00:00,NO2,0.03658,0.0394,0.03807,0.02708,0.04642,0.03482,0.03402,,0.05588,0.03928
2016-11-22,00:00,SO2,0.00211,0.0053,,,0.00281,0.00159,0.00276,0.00211,0.00293,0.00283
2016-11-22,01:00,O3,0.00202,0.00247,0.00227,0.00017,0.00387,0.01245,0.00272,0.01927,0.00492,0.003
2016-11-22,01:00,PM10,,,138.46,,,,,,57.42,
2016-11-22,01:00,CO,1.147,0.928,1.89,1.61,1.557,1.21,1.696,0.567,0.835,1.381
2016-11-22,01:00,NO2,0.03198,0.03588,0.03605,0.02115,0.03782,0.0331,0.03095,,0.05892,0.03572
2016-11-22,01:00,SO2,0.00255,0.00361,,,0.00293,0.00154,0.00271,0.00214,0.00286,0.00226
2016-11-22,02:00,O3,0.00383,0.01183,0.0021,0.0,0.00413,0.02542,0.00335,0.01105,0.00307,0.00312
2016-11-22,02:00,PM10,,,124.12,,,,,,46.26,
2016-11-22,02:00,CO,0.818,0.572,1.846,1.852,1.952,1.006,1.64,0.654,0.909,1.585
2016-11-22,02:00,NO2,0.02643,0.02163,0.03072,0.02355,0.03483,0.0208,0.02825,,0.06087,0.03505
2016-11-22,02:00,SO2,0.0016,0.00264,,,0.00326,0.00167,0.00265,0.00215,0.00278,0.00215
2016-11-22,03:00,O3,0.00427,0.01848,0.0023,0.0,0.00398,0.02042,0.00338,0.00467,0.00427,0.00283
2016-11-22,03:00,PM10,,,148.15,,,,,,44.3,
2016-11-22,03:00,CO,0.783,0.432,2.393,1.268,2.462,1.04,0.653,0.884,1.058,1.315
2016-11-22,03:00,NO2,0.02257,0.01557,0.026,0.02262,0.0345,0.02075,0.02633,,0.05845,0.03518
2016-11-22,03:00,SO2,0.00134,0.00268,,,0.00372,0.00156,0.00249,0.00221,0.00253,0.00237
2016-11-22,04:00,O3,0.00145,0.00293,0.00262,0.00012,0.004,0.01668,0.00833,0.0075,0.01463,0.00278
2016-11-22,04:00,PM10,,,141.76,,,,,,30.33,
2016-11-22,04:00,CO,1.073,0.928,2.655,1.575,1.981,1.044,0.956,0.758,0.578,1.333
2016-11-22,04:00,NO2,0.02457,0.0302,0.02265,0.01783,0.03365,0.02203,0.0218,,0.03385,0.03242
2016-11-22,04:00,SO2,0.00143,0.00328,,,0.00329,0.00164,0.00242,0.0021,0.00245,0.00246
2016-11-22,05:00,O3,0.00022,0.00222,0.00228,0.00057,0.0039,0.01025,0.005236,0.003,0.01368,0.00308
2016-11-22,05:00,PM10,,,118.21,,,,,,20.0,
2016-11-22,05:00,CO,1.833,0.944,2.554,2.723,1.592,1.19,1.169,0.697,0.568,2.408
2016-11-22,05:00,NO2,0.02888,0.02813,0.01983,0.0172,0.03172,0.03167,0.02727,,0.033,0.0283
2016-11-22,05:00,SO2,0.00187,0.00336,,,0.00275,0.00162,0.00267,0.0022,0.00229,0.00298
2016-11-22,06:00,O3,0.00027,0.0021,0.00208,0.00085,0.004,0.00333,0.0031,0.002,0.00458,0.0031
2016-11-22,06:00,PM10,,,134.56,,,,,,23.84,
2016-11-22,06:00,CO,2.083,1.233,2.817,3.086,2.28,1.424,1.422,1.333,1.077,2.91
2016-11-22,06:00,NO2,0.029,0.02835,0.02515,0.0161,0.03483,0.04013,0.02485,,0.05103,0.02603
2016-11-22,06:00,SO2,0.00264,0.00427,,,0.00355,0.00158,0.00269,0.00301,0.00236,0.00353
2016-11-22,07:00,O3,0.0005,0.00242,0.00205,0.00037,0.00402,0.00392,0.00442,0.00207,0.00183,0.00308
2016-11-22,07:00,PM10,,,152.19,,,,,,62.45,
2016-11-22,07:00,CO,2.807,2.119,3.116,2.967,3.763,2.119,1.344,2.823,2.986,3.337
2016-11-22,07:00,NO2,0.03088,0.03005,0.02832,0.01967,0.03197,0.0375,0.02565,,0.05192,0.03038
2016-11-22,07:00,SO2,0.00321,0.00513,,,0.00472,0.00162,0.00262,0.00465,0.00457,0.00407
2016-11-22,08:00,O3,0.00232,0.00523,0.00288,0.00022,0.0052,0.00538,0.00768,0.00342,0.00168,0.00375
2016-11-22,08:00,PM10,,,163.4,,,,,,91.38,
2016-11-22,08:00,CO,2.874,1.975,2.529,2.809,3.486,3.477,0.784,3.612,3.335,2.649
2016-11-22,08:00,NO2,0.04052,0.0313,0.04132,0.02745,0.04222,0.05993,0.0292,,0.05603,0.04098
2016-11-22,08:00,SO2,0.00369,0.00519,,,0.00411,0.00177,0.00263,0.00524,0.00522,0.00369
2016-11-22,09:00,O3,0.01325,0.01348,0.0073,0.00545,0.01583,0.0151,0.0237,0.00915,0.00743,0.00802
2016-11-22,09:00,PM10,,,150.46,,,,,,76.36,
2016-11-22,09:00,CO,1.864,1.316,2.025,1.23,1.687,2.577,,2.732,1.32,2.041
2016-11-22,09:00,NO2,0.04155,0.02695,0.05268,0.02583,0.03525,0.07097,0.02582,,0.052,0.0523
2016-11-22,09:00,SO2,0.00263,0.00384,,,0.00215,0.00162,0.00245,0.00563,0.00328,0.00376
2016-11-22,10:00,O3,0.03017,0.02178,0.02547,0.01897,0.02507,0.0346,0.04123,0.01812,0.01462,0.02105
2016-11-22,10:00,PM10,,,67.15,,,,,,42.12,
2016-11-22,10:00,CO,1.409,0.921,0.783,0.614,1.297,1.869,,1.98,0.882,1.319
2016-11-22,10:00,NO2,0.03688,0.02377,0.0297,0.02098,0.0476,0.05753,0.01833,,0.04945,0.04445
2016-11-22,10:00,SO2,0.00183,0.00349,,,0.00104,0.00163,0.00244,0.00487,0.00257,0.00343
2016-11-22,11:00,O3,0.04935,0.03903,0.0431,0.03182,0.0359,0.05622,0.05805,0.03753,0.0221,0.0369
2016-11-22,11:00,PM10,,,45.15,,,,,,40.99,
2016-11-22,11:00,CO,1.144,0.711,0.54,0.432,1.13,1.434,,1.775,0.701,0.934
2016-11-22,11:00,NO2,0.02818,0.01567,0.01967,0.0151,0.03158,0.03595,0.01413,,0.04195,0.03162
2016-11-22,11:00,SO2,0.0018,0.00311,,,0.00052,0.00146,0.0025,0.00426,0.00275,0.00262
2016-11-22,12:00,O3,0.05618,0.04722,0.05907,0.0403,0.04497,0.07062,0.06957,0.05837,0.03463,0.05182
2016-11-22,12:00,PM10,,,46.45,,,,,,37.96,
2016-11-22,12:00,CO,0.8,0.532,0.489,0.429,0.657,1.171,,1.316,0.408,0.904
2016-11-22,12:00,NO2,0.01567,0.0134,0.01568,0.01307,0.01625,0.02467,0.01225,,0.02398,0.03513
2016-11-22,12:00,SO2,0.00191,0.00331,,,0.0004,0.0014,0.00253,0.00366,0.00274,0.00232
2016-11-22,13:00,O3,0.05737,0.05707,0.07163,0.04647,0.05365,0.07388,0.07417,0.06923,0.03607,0.06452
2016-11-22,13:00,PM10,,,58.51,,,,,,33.53,
2016-11-22,13:00,CO,0.582,0.534,0.788,0.436,0.619,0.982,,1.031,0.445,0.747
2016-11-22,13:00,NO2,0.01002,0.01493,0.02002,0.01375,0.01748,0.01587,0.00788,,0.02588,0.02773
2016-11-22,13:00,SO2,0.00175,0.00345,,,0.00025,0.00146,0.00252,0.00299,0.00266,0.00231
2016-11-22,14:00,O3,0.06053,0.05368,0.07218,0.04742,0.05272,0.07567,0.08267,0.07123,0.03748,0.06537
2016-11-22,14:00,PM10,,,43.29,,,,,,28.36,
2016-11-22,14:00,CO,0.668,0.613,0.472,0.38,0.649,0.956,,1.037,0.478,0.654
2016-11-22,14:00,NO2,0.00993,0.015,0.01273,0.00962,0.0185,0.01352,0.01082,,0.02947,0.02273
2016-11-22,14:00,SO2,0.00182,0.00393,,,0.00028,0.00146,0.00251,0.00335,0.00265,0.00227
2016-11-22,15:00,O3,0.0734,0.07532,0.0682,0.05062,0.05998,0.09478,0.09877,0.07568,0.04635,0.07262
2016-11-22,15:00,PM10,,,47.17,,,,,,31.32,
2016-11-22,15:00,CO,0.779,0.563,0.479,0.637,0.586,1.111,,0.646,0.381,0.675
2016-11-22,15:00,NO2,0.01618,0.01625,0.0124,0.01482,0.01985,0.01948,0.01628,,0.02015,0.02283
2016-11-22,15:00,SO2,0.00222,0.00427,,,0.00027,0.00157,0.00256,0.00393,0.00243,0.00256
2016-11-22,16:00,O3,0.06792,0.08173,0.076,0.04635,0.05875,0.09507,0.09405,0.0763,0.04713,0.07425
2016-11-22,16:00,PM10,,,58.13,,,,,,34.19,
2016-11-22,16:00,CO,0.743,0.573,0.484,0.918,0.629,1.149,,0.676,0.561,0.678
2016-11-22,16:00,NO2,0.0174,0.01842,0.0155,0.02412,0.0296,0.02292,0.01882,,0.02942,0.02162
2016-11-22,16:00,SO2,0.00306,0.00436,,,0.00026,0.00157,0.00264,0.00384,0.00269,0.00269
2016-11-22,17:00,O3,0.06828,0.05693,0.0625,0.021,0.05015,0.07767,0.0744,0.07435,0.04235,0.0619
2016-11-22,17:00,PM10,,,94.34,,,,,,36.42,
2016-11-22,17:00,CO,1.212,0.603,0.718,1.339,1.133,1.293,,0.866,0.884,0.92
2016-11-22,17:00,NO2,0.03307,0.0217,0.02402,0.03945,0.04303,0.0307,0.02363,,0.04898,0.0319
2016-11-22,17:00,SO2,0.00207,0.00387,,,0.00026,0.0016,0.00261,0.00303,0.00239,0.00252
2016-11-22,18:00,O3,0.01662,0.01598,0.01823,0.0026,0.0192,0.0382,0.0307,0.02958,0.024,0.02272
2016-11-22,18:00,PM10,,,246.4,,,,,,74.81,
2016-11-22,18:00,CO,1.627,1.141,1.881,2.235,1.537,1.454,,1.203,1.369,1.902
2016-11-22,18:00,NO2,0.04848,0.04802,0.0783,0.0508,0.0675,0.0439,0.0409,,0.07255,0.07172
2016-11-22,18:00,SO2,0.00254,0.00513,,,0.00079,0.00158,0.00259,0.00311,0.00267,0.00224
2016-11-22,19:00,O3,0.00057,0.00245,0.01107,0.00088,0.00498,0.01772,0.00668,0.00942,0.01052,0.00468
2016-11-22,19:00,PM10,,,258.33,,,,,,93.28,
2016-11-22,19:00,CO,2.337,1.758,1.941,3.134,1.964,1.413,0.367,1.209,1.785,2.187
2016-11-22,19:00,NO2,0.05033,0.05248,0.07445,0.05355,0.06575,0.04415,0.04523,,0.08148,0.06438
2016-11-22,19:00,SO2,0.00293,0.00525,,,0.00136,0.00174,0.00259,0.00387,0.00315,0.00263
2016-11-22,20:00,O3,0.0,0.00205,0.00228,0.00047,0.00362,0.00663,0.00443,0.0047,0.00313,0.00287
2016-11-22,20:00,PM10,,,351.19,,,,,,105.56,
2016-11-22,20:00,CO,2.385,2.457,3.949,3.437,2.804,1.653,1.637,1.263,2.065,2.559
2016-11-22,20:00,NO2,0.04867,0.04795,0.07878,0.04037,0.06547,0.0584,0.04632,,0.08623,0.05207
2016-11-22,20:00,SO2,0.00338,0.00505,,,0.00261,0.00172,0.00274,0.00371,0.00331,0.00297
2016-11-22,21:00,O3,0.00738,0.00418,0.00195,0.00358,0.00447,0.02463,0.00958,0.01408,0.00183,0.00312
2016-11-22,21:00,PM10,,,279.84,,,,,,121.94,
2016-11-22,21:00,CO,1.383,1.678,2.981,1.647,2.371,1.12,1.2352,0.837,3.167,2.973
2016-11-22,21:00,NO2,0.03575,0.04185,0.064,0.03143,0.05317,0.02862,0.03447,,0.08578,0.0499
2016-11-22,21:00,SO2,0.00275,0.00534,,,0.00265,0.0018,0.00263,0.00306,0.00485,0.00355
2016-11-22,22:00,O3,0.00992,0.0094,0.00282,0.00102,0.0039,0.03015,0.00737,0.02377,0.00195,0.00557
2016-11-22,22:00,PM10,,,133.26,,,,,,97.53,
2016-11-22,22:00,CO,0.933,0.741,1.364,1.875,1.793,1.027,0.965,0.539,3.096,1.827
2016-11-22,22:00,NO2,0.0276,0.02872,0.05167,0.03278,0.05145,0.01582,0.03133,,0.07485,0.04388
2016-11-22,22:00,SO2,0.002,0.00438,,,0.00225,0.00163,0.00246,0.00285,0.00459,0.00306
2016-11-22,23:00,O3,0.0093,0.01602,0.00642,0.00032,0.00375,0.02835,0.00667,0.02197,0.00193,0.00303
2016-11-22,23:00,PM10,,,70.42,,,,,,83.62,
2016-11-22,23:00,CO,0.938,0.633,0.583,1.726,2.167,1.042,0.645,0.583,2.402,2.801
2016-11-22,23:00,NO2,0.02747,0.02017,0.03773,0.02908,0.04765,0.01568,0.02892,,0.069,0.0453
2016-11-22,23:00,SO2,0.00183,0.00295,,,0.00274,0.0018,0.00251,0.00247,0.00271,0.00309
2016-11-23,00:00,O3,0.00698,0.01397,0.00823,0.00014,0.00417,0.01075,0.00567,0.00298,0.00205,0.00323
2016-11-23,00:00,PM10,,,42.85,,,,,,90.06,
2016-11-23,00:00,CO,1.061,0.653,0.482,1.478,2.228,1.391,0.857,1.179,1.299,1.913
2016-11-23,00:00,NO2,0.02675,0.02068,0.0332,0.02588,0.0426,0.03595,0.0293,,0.06417,0.042
2016-11-23,00:00,SO2,0.00156,0.00132,,,0.00274,0.00187,0.00256,0.00261,0.00135,0.00326
2016-11-23,01:00,O3,0.01432,0.01415,0.00228,0.00043,0.00365,0.01242,0.00408,0.00235,0.00262,0.00345
2016-11-23,01:00,PM10,,,91.54,,,,,,53.08,
2016-11-23,01:00,CO,0.745,0.603,1.348,1.289,2.451,1.29,1.145,1.202,0.771,1.221
2016-11-23,01:00,NO2,0.01658,0.01867,0.03492,0.0262,0.03605,0.0303,0.02943,,0.06167,0.03198
2016-11-23,01:00,SO2,0.00136,0.0021,,,0.00343,0.00185,0.00256,0.00274,0.0005,0.00216
2016-11-23,02:00,O3,0.00903,0.01087,0.00225,0.00023,0.00432,0.02328,0.01423,0.00232,0.0026,0.0036
2016-11-23,02:00,PM10,,,158.52,,,,,,47.1,
2016-11-23,02:00,CO,0.685,0.667,2.31,1.439,2.255,1.046,0.313,1.005,0.973,1.041
2016-11-23,02:00,NO2,0.01908,0.01995,0.03307,0.02773,0.03582,0.01573,0.01818,,0.0605,0.0302
2016-11-23,02:00,SO2,0.00133,0.00201,,,0.00349,0.00181,0.00249,0.00223,0.00035,0.00204
2016-11-23,03:00,O3,0.00772,0.00607,0.00265,0.0002,0.01038,0.01647,0.02065,0.00257,0.00565,0.0031
2016-11-23,03:00,PM10,,,177.72,,,,,,31.3,
2016-11-23,03:00,CO,0.633,0.894,2.974,1.659,0.685,1.056,0.452,0.682,0.65,1.148
2016-11-23,03:00,NO2,0.01932,0.02438,0.02765,0.02078,0.02225,0.02483,0.01225,,0.0507,0.03152
2016-11-23,03:00,SO2,0.00159,0.00303,,,0.00178,0.00186,0.00248,0.00212,0.00033,0.00216
2016-11-23,04:00,O3,0.00333,0.00463,0.00207,0.00015,0.00478,0.01007,0.00667,0.00427,0.00672,0.00332
2016-11-23,04:00,PM10,,,141.98,,,,,,22.15,
2016-11-23,04:00,CO,0.917,0.811,2.367,1.509,0.75,1.2,0.66,0.612,0.474,2.353
2016-11-23,04:00,NO2,0.02467,0.02775,0.02548,0.02013,0.03182,0.03013,0.0226,,0.0451,0.02877
2016-11-23,04:00,SO2,0.00149,0.00239,,,0.00164,0.00199,0.00251,0.00194,0.00027,0.00278
2016-11-23,05:00,O3,0.00018,0.00223,0.002,0.00035,0.004,0.00428,0.00405,0.002,0.00265,0.00297
2016-11-23,05:00,PM10,,,110.6,,,,,,30.62,
2016-11-23,05:00,CO,1.215,1.019,2.159,1.715,1.64,1.392,1.188,0.75,0.597,2.041
2016-11-23,05:00,NO2,0.02792,0.03167,0.02835,0.02162,0.02803,0.03613,0.02382,,0.05002,0.0315
2016-11-23,05:00,SO2,0.00179,0.00333,,,0.00235,0.00207,0.0027,0.00216,0.00109,0.00312
2016-11-23,06:00,O3,0.0,0.00223,0.00242,0.00032,0.004,0.00285,0.00373,0.00183,0.00205,0.00293
2016-11-23,06:00,PM10,,,138.46,,,,,,36.46,
2016-11-23,06:00,CO,1.841,1.692,2.767,3.25,1.861,1.568,1.181,1.013,1.045,2.499
2016-11-23,06:00,NO2,0.03187,0.0306,0.02628,0.01958,0.02823,0.03635,0.02483,,0.04822,0.03187
2016-11-23,06:00,SO2,0.00288,0.00298,,,0.0025,0.00188,0.00266,0.00228,0.00114,0.00352
2016-11-23,07:00,O3,0.0003,0.00275,0.0023,0.00045,0.00408,0.00383,0.00403,0.00195,0.00165,0.00305
2016-11-23,07:00,PM10,,,158.75,,,,,,62.0,
2016-11-23,07:00,CO,3.18,2.129,2.976,2.427,2.275,1.751,1.925,1.915,2.264,3.675
2016-11-23,07:00,NO2,0.02952,0.02822,0.02678,0.0196,0.03138,0.03478,0.02603,,0.0442,0.02932
2016-11-23,07:00,SO2,0.00403,0.00357,,,0.00256,0.00203,0.00276,0.00305,0.00173,0.00394
2016-11-23,08:00,O3,0.00168,0.0062,0.00268,0.0009,0.0066,0.00712,0.00715,0.00365,0.00175,0.00343
2016-11-23,08:00,PM10,,,185.45,,,,,,86.99,
2016-11-23,08:00,CO,2.998,1.897,3.021,1.881,1.945,2.237,2.202,2.658,2.662,4.499
2016-11-23,08:00,NO2,0.04148,0.02988,0.04342,0.02492,0.0346,0.04808,0.03018,,0.05092,0.04453
