FECHA,HORA,PARAM,ATM,AGU,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2015-01-02,23:00,CO,0.455,0.328,,0.299,0.503,0.503,0.513,0.847,0.704,0.675
2015-01-02,23:00,NO2,0.00712,0.006,0.01747,0.012,0.0236,0.0086,0.01362,0.01308,0.01595,0.01825
2015-01-02,23:00,SO2,0.00085,0.00085,,0.004,0.002,0.001,0.002,0.00105,0.002,0.0012
2015-01-03,00:00,O3,0.01857,0.017,0.00867,0.00973,0.00667,0.01587,0.01387,0.01188,0.01178,0.0203
2015-01-03,00:00,PM10,9.21,11.37,20.5,23.6,20.31,19.72,7.84,64.16,25.72,8.11
2015-01-03,00:00,CO,0.295,0.337,,0.546,0.46,0.46,0.423,0.451,0.606,0.539
2015-01-03,00:00,NO2,0.00241,0.00593,0.01463,0.01378,0.02243,0.00672,0.01088,0.0085,0.01245,0.00672
2015-01-03,00:00,SO2,0.00102,0.0,,0.004,0.00415,0.001,0.00142,0.00055,0.002,0.00133
2015-01-03,01:00,O3,0.0172,0.008,0.00182,0.01515,0.01103,0.01498,0.00995,0.01073,0.0116,0.01425
2015-01-03,01:00,PM10,10.61,13.42,13.19,23.38,16.56,14.19,6.9,32.04,25.06,6.47
2015-01-03,01:00,CO,0.306,0.471,,0.597,0.457,0.457,0.546,0.453,0.633,0.621
2015-01-03,01:00,NO2,0.00235,0.023,0.02307,0.00725,0.01543,0.00828,0.01462,0.00852,0.01318,0.01365
2015-01-03,01:00,SO2,0.0011,0.00063,,0.004,0.005,0.001,0.00152,0.0,0.00197,0.0013
2015-01-03,02:00,O3,0.00775,0.006,0.0011,0.01462,0.00845,0.0173,0.00788,0.00772,0.00588,0.01768
2015-01-03,02:00,PM10,9.94,9.55,17.75,18.45,16.2,17.15,11.82,42.82,25.46,7.07
2015-01-03,02:00,CO,0.52,0.491,,0.582,0.437,0.437,0.641,0.613,0.626,0.554
2015-01-03,02:00,NO2,0.01068,0.01667,0.02283,0.0099,0.018,0.00577,0.01565,0.00995,0.02005,0.00937
2015-01-03,02:00,SO2,0.00158,0.00055,,0.004,0.005,0.00085,0.00102,0.00013,0.00152,0.001
2015-01-03,03:00,O3,0.00265,0.014,0.001,0.01058,0.0044,0.00553,0.00663,0.0045,0.0045,0.01008
2015-01-03,03:00,PM10,25.01,10.44,17.17,19.77,14.12,1.65,18.23,53.07,25.54,7.0
2015-01-03,03:00,CO,0.613,0.352,,0.59,0.535,0.535,0.573,0.651,0.655,0.686
2015-01-03,03:00,NO2,0.01337,0.00878,0.02258,0.01187,0.02212,0.0184,0.01608,0.01342,0.02147,0.0168
2015-01-03,03:00,SO2,0.00177,0.001,,0.004,0.00502,0.00097,0.001,0.00022,0.00168,0.00108
2015-01-03,04:00,O3,0.00188,0.007,0.00133,0.01027,0.00467,0.00138,0.00638,0.00483,0.00452,0.00968
2015-01-03,04:00,PM10,29.43,5.82,17.48,26.13,14.88,35.19,19.87,66.77,30.47,10.76
2015-01-03,04:00,CO,0.75,0.506,,0.685,0.66,0.66,0.613,0.595,0.77,0.662
2015-01-03,04:00,NO2,0.01353,0.01382,0.0208,0.01103,0.0219,0.0219,0.01573,0.0125,0.02082,0.01623
2015-01-03,04:00,SO2,0.00197,0.00051,,0.004,0.00483,0.00108,0.00118,0.00042,0.00183,0.00132
2015-01-03,05:00,O3,0.00177,0.001,0.00093,0.00417,0.00353,0.00102,0.00502,0.00217,0.00397,0.00678
2015-01-03,05:00,PM10,33.97,17.67,24.65,39.0,15.22,39.33,24.17,53.62,37.1,11.4
2015-01-03,05:00,CO,1.426,1.062,,0.915,0.92,0.92,0.691,0.917,0.918,0.755
2015-01-03,05:00,NO2,0.01297,0.01977,0.0208,0.01777,0.02382,0.02233,0.01797,0.01595,0.02053,0.01963
2015-01-03,05:00,SO2,0.00198,0.00103,,0.0041,0.00543,0.0016,0.00175,0.001,0.00185,0.00108
2015-01-03,06:00,O3,0.002,0.003,0.001,0.00418,0.00303,0.00103,0.004,0.00208,0.00403,0.00238
2015-01-03,06:00,PM10,37.7,21.41,27.79,81.73,31.09,45.76,28.27,76.14,52.14,11.96
2015-01-03,06:00,CO,1.969,0.772,,1.915,1.442,1.442,1.448,1.923,1.194,0.993
2015-01-03,06:00,NO2,0.01675,0.01962,0.02118,0.01873,0.02313,0.02172,0.01937,0.01612,0.02177,0.02737
2015-01-03,06:00,SO2,0.00258,0.00097,,0.00525,0.00575,0.002,0.002,0.00242,0.00275,0.00143
2015-01-03,07:00,O3,0.00198,0.002,0.001,0.00427,0.00165,0.0012,0.004,0.00238,0.00405,0.00125
2015-01-03,07:00,PM10,35.77,20.4,48.95,109.23,66.19,47.38,40.57,118.27,99.14,26.43
2015-01-03,07:00,CO,2.245,1.402,,2.71,2.473,2.473,2.184,2.129,2.074,1.423
2015-01-03,07:00,NO2,0.01577,0.0221,0.02165,0.0177,0.02673,0.02328,0.0214,0.01507,0.02463,0.03
2015-01-03,07:00,SO2,0.00315,0.00175,,0.00538,0.00692,0.00448,0.0028,0.00237,0.00362,0.002
2015-01-03,08:00,O3,0.0023,0.001,0.00125,0.00368,0.00293,0.00202,0.00477,0.0021,0.00463,0.00212
2015-01-03,08:00,PM10,54.1,44.9,55.42,162.42,55.37,173.88,64.73,97.37,104.84,45.97
2015-01-03,08:00,CO,2.65,1.344,,2.795,1.841,1.841,1.936,2.484,2.884,2.166
2015-01-03,08:00,NO2,0.02075,0.02292,0.02425,0.02163,0.02537,0.02585,0.02198,0.01448,0.0287,0.03815
2015-01-03,08:00,SO2,0.00363,0.00235,,0.00672,0.00682,0.00395,0.003,0.00265,0.00478,0.00372
2015-01-03,09:00,O3,0.00622,0.006,0.00477,0.00465,0.00435,0.0059,0.00962,0.00295,0.00577,0.00573
2015-01-03,09:00,PM10,79.85,44.81,65.09,106.46,46.4,129.57,61.79,143.77,118.0,59.34
2015-01-03,09:00,CO,2.026,0.977,,1.928,1.24,1.24,1.48,2.112,2.149,1.71
2015-01-03,09:00,NO2,0.02397,0.02272,0.0283,0.02753,0.02957,0.0224,0.02055,0.02372,0.03387,0.03975
2015-01-03,09:00,SO2,0.0037,0.00185,,0.00582,0.00625,0.0032,0.00278,0.0028,0.00422,0.00455
2015-01-03,10:00,O3,0.01292,0.012,0.00975,0.01275,0.01408,0.01213,0.0157,0.00998,0.01483,0.01755
2015-01-03,10:00,PM10,64.68,47.88,56.17,111.39,43.83,87.53,55.31,142.21,74.36,34.84
2015-01-03,10:00,CO,1.095,0.81,,1.622,0.887,0.887,1.093,0.861,0.708,0.762
2015-01-03,10:00,NO2,0.01933,0.02153,0.0228,0.02972,0.01578,0.01983,0.01737,0.0161,0.01262,0.01585
2015-01-03,10:00,SO2,0.00353,0.00197,,0.00532,0.00528,0.002,0.00238,0.00113,0.00282,0.002
2015-01-03,11:00,O3,0.02187,0.018,0.01542,0.02728,0.02218,0.01658,0.02093,0.01575,0.01623,0.02255
2015-01-03,11:00,PM10,42.03,40.81,36.52,63.02,65.95,76.54,36.67,113.34,42.4,27.37
2015-01-03,11:00,CO,0.507,0.639,,0.743,0.626,0.626,0.77,0.852,0.628,0.574
2015-01-03,11:00,NO2,0.00272,0.01703,0.01172,0.0107,0.01125,0.01407,0.01215,0.01293,0.01347,0.01067
2015-01-03,11:00,SO2,0.00202,0.00127,,0.00457,0.00467,0.00128,0.00198,0.00105,0.00263,0.00183
2015-01-03,12:00,O3,0.02353,0.02,0.01585,0.0276,0.0239,0.0213,0.02312,0.01523,0.01883,0.02438
2015-01-03,12:00,PM10,27.47,25.8,31.93,32.49,57.79,46.48,25.82,68.71,44.52,23.38
2015-01-03,12:00,CO,0.513,0.47,,0.787,0.45,0.45,0.504,0.825,0.538,0.504
2015-01-03,12:00,NO2,0.00226,0.01157,0.0112,0.00507,0.01063,0.00497,0.00752,0.0095,0.00677,0.0066
2015-01-03,12:00,SO2,0.002,0.00102,,0.00428,0.00505,0.00097,0.00128,0.00093,0.00208,0.00135
2015-01-03,13:00,O3,0.02404,0.023,0.0166,0.02658,0.0227,0.02183,0.02308,0.01683,0.02003,0.02377
2015-01-03,13:00,PM10,16.93,23.02,29.64,45.81,34.86,36.28,17.86,51.12,47.12,21.58
2015-01-03,13:00,CO,0.513,0.36,,0.856,0.457,0.457,0.447,0.607,0.545,0.507
2015-01-03,13:00,NO2,0.00225,0.0064,0.01035,0.00422,0.01047,0.00662,0.00697,0.00692,0.0066,0.00712
2015-01-03,13:00,SO2,0.00243,0.00083,,0.004,0.00498,0.001,0.001,0.00058,0.00202,0.00122
2015-01-03,14:00,O3,0.02265,0.021,0.01733,0.02538,0.0196,0.02298,0.02368,0.01703,0.02005,0.02267
2015-01-03,14:00,PM10,32.02,11.68,19.71,77.61,34.53,41.62,19.34,65.26,42.88,18.48
2015-01-03,14:00,CO,0.453,0.431,,0.537,0.473,0.473,0.578,0.635,0.646,0.519
2015-01-03,14:00,NO2,0.00138,0.00733,0.00868,0.00535,0.0147,0.0056,0.00662,0.00885,0.00753,0.00688
2015-01-03,14:00,SO2,0.00185,0.00098,,0.004,0.00482,0.00103,0.001,0.00052,0.002,0.001
2015-01-03,15:00,O3,0.02298,0.02,0.01697,0.02733,0.02137,0.02232,0.0241,0.01665,0.01947,0.02345
2015-01-03,15:00,PM10,19.99,11.99,18.11,49.64,34.24,33.53,14.18,68.36,40.36,10.91
2015-01-03,15:00,CO,0.444,0.408,,0.53,0.475,0.475,0.476,0.523,0.556,0.477
2015-01-03,15:00,NO2,0.00225,0.00767,0.00905,0.0047,0.01288,0.00618,0.00567,0.00783,0.0074,0.0054
2015-01-03,15:00,SO2,0.00198,0.001,,0.004,0.00473,0.0011,0.001,0.00055,0.00195,0.001
2015-01-03,16:00,O3,0.0208,0.022,0.01562,0.02503,0.02132,0.01952,0.02092,0.01462,0.01803,0.02243
2015-01-03,16:00,PM10,19.07,9.1,17.21,42.42,31.91,24.47,21.35,52.63,35.88,14.77
2015-01-03,16:00,CO,0.485,0.305,,0.522,0.485,0.485,0.549,0.531,0.605,0.483
2015-01-03,16:00,NO2,0.00442,0.00478,0.00955,0.00407,0.01085,0.00793,0.00783,0.00802,0.00868,0.00812
2015-01-03,16:00,SO2,0.00195,0.0009,,0.004,0.00498,0.001,0.001,0.00028,0.002,0.00107
2015-01-03,17:00,O3,0.01857,0.021,0.01063,0.02255,0.01622,0.0193,0.02007,0.01445,0.01492,0.01955
2015-01-03,17:00,PM10,16.84,16.55,15.09,62.91,32.78,33.48,19.31,49.51,39.57,15.21
2015-01-03,17:00,CO,0.501,0.311,,0.558,0.48,0.48,0.477,0.461,0.731,0.518
2015-01-03,17:00,NO2,0.00667,0.00453,0.01567,0.00515,0.0143,0.0069,0.0078,0.00767,0.01187,0.01148
2015-01-03,17:00,SO2,0.00197,0.00092,,0.004,0.00485,0.00115,0.001,2e-05,0.00193,0.00172
2015-01-03,18:00,O3,0.01023,0.017,0.00642,0.01768,0.01265,0.01435,0.01188,0.00762,0.01178,0.01538
2015-01-03,18:00,PM10,33.36,13.21,22.3,91.6,42.38,23.9,24.94,84.74,47.54,20.72
2015-01-03,18:00,CO,0.883,0.397,,0.758,0.598,0.598,0.766,0.951,0.709,0.584
2015-01-03,18:00,NO2,0.0163,0.00785,0.02022,0.00918,0.0168,0.01218,0.01775,0.01705,0.01548,0.01518
2015-01-03,18:00,SO2,0.00193,0.00062,,0.004,0.005,0.00112,0.001,0.00077,0.00198,0.00105
2015-01-03,19:00,O3,0.00485,0.013,0.0038,0.01665,0.01045,0.00922,0.00562,0.00735,0.00658,0.00952
2015-01-03,19:00,PM10,44.37,24.56,22.42,69.3,36.28,42.15,27.02,70.69,48.51,19.03
2015-01-03,19:00,CO,1.013,0.48,,0.729,0.665,0.665,1.001,0.761,0.951,0.651
2015-01-03,19:00,NO2,0.01938,0.01098,0.02313,0.00917,0.01918,0.01628,0.02503,0.01512,0.02285,0.02155
2015-01-03,19:00,SO2,0.002,0.00072,,0.004,0.005,0.00135,0.00102,0.00057,0.00227,0.00152
2015-01-03,20:00,O3,0.0034,0.007,0.0027,0.00783,0.00342,0.00413,0.00682,0.00258,0.00448,0.00872
2015-01-03,20:00,PM10,40.05,27.26,24.54,111.58,48.49,45.0,27.89,75.62,55.16,18.61
2015-01-03,20:00,CO,1.092,0.606,,1.512,0.86,0.86,0.9,2.297,1.426,0.688
2015-01-03,20:00,NO2,0.01862,0.01682,0.02318,0.02117,0.02885,0.02102,0.02013,0.02082,0.025,0.02
2015-01-03,20:00,SO2,0.002,0.001,,0.00453,0.005,0.00138,0.001,0.0022,0.0025,0.00145
2015-01-03,21:00,O3,0.00665,0.007,0.00233,0.0039,0.0019,0.00177,0.00423,0.00285,0.004,0.00977
2015-01-03,21:00,PM10,27.39,28.16,25.6,100.47,57.92,47.79,24.05,145.03,71.63,14.09
2015-01-03,21:00,CO,0.661,0.542,,1.878,1.438,1.438,1.32,2.11,1.795,0.588
2015-01-03,21:00,NO2,0.01293,0.01625,0.02292,0.0242,0.03198,0.0259,0.02223,0.02118,0.0258,0.01867
2015-01-03,21:00,SO2,0.00172,0.001,,0.005,0.00588,0.0022,0.00185,0.00228,0.00298,0.00198
2015-01-03,22:00,O3,0.00403,0.007,0.00195,0.00383,0.00177,0.00128,0.00407,0.00337,0.00405,0.00827
2015-01-03,22:00,PM10,21.41,21.91,26.2,64.35,59.43,101.92,30.44,106.52,83.95,17.33
2015-01-03,22:00,CO,0.996,0.625,,1.171,1.643,1.643,1.751,1.904,1.698,0.611
2015-01-03,22:00,NO2,0.01548,0.01638,0.02277,0.02218,0.03245,0.0256,0.0223,0.01967,0.02523,0.01965
2015-01-03,22:00,SO2,0.00193,0.00112,,0.0049,0.0069,0.00327,0.0025,0.00215,0.00313,0.00223
2015-01-03,23:00,O3,0.00337,0.012,0.00183,0.00373,0.0019,0.00108,0.00432,0.00247,0.00405,0.01078
2015-01-03,23:00,PM10,23.16,25.51,21.96,110.94,63.88,60.89,23.76,93.17,65.68,18.43
2015-01-03,23:00,CO,0.943,0.472,,1.848,2.088,2.088,0.837,1.673,1.388,0.616
2015-01-03,23:00,NO2,0.01467,0.012,0.02217,0.02127,0.03132,0.02472,0.02053,0.01759,0.02395,0.01438
2015-01-03,23:00,SO2,0.00202,0.00103,,0.00493,0.00728,0.00352,0.002,0.00145,0.00258,0.00153
2015-01-04,00:00,O3,0.00565,0.005,0.00158,0.00363,0.00192,0.001,0.00527,0.00268,0.004,0.01125
2015-01-04,00:00,PM10,25.08,29.18,15.27,141.27,60.29,77.25,24.19,128.15,48.91,27.9
2015-01-04,00:00,CO,0.399,0.72,,2.031,1.311,1.311,0.645,1.663,1.266,0.589
2015-01-04,00:00,NO2,0.01,0.01743,0.02068,0.02175,0.0296,0.02328,0.01782,0.01672,0.02382,0.0138
2015-01-04,00:00,SO2,0.00118,0.00097,,0.00523,0.00407,0.00265,0.00197,0.00188,0.00312,0.00152
2015-01-04,01:00,O3,0.0037,0.013,0.00098,0.0034,0.00188,0.00108,0.00933,0.00195,0.004,0.00762
2015-01-04,01:00,PM10,19.79,20.82,17.91,59.46,48.42,41.86,20.71,87.41,52.88,10.93
2015-01-04,01:00,CO,0.71,0.468,,1.281,1.227,1.227,0.463,0.995,1.085,0.581
2015-01-04,01:00,NO2,0.01228,0.01732,0.02105,0.02047,0.02618,0.02198,0.01292,0.01523,0.02032,0.01825
2015-01-04,01:00,SO2,0.001,0.00043,,0.00467,0.001,0.00183,0.002,0.00103,0.00268,0.0017
2015-01-04,02:00,O3,0.00187,0.004,0.00085,0.00363,0.00208,0.00118,0.00742,0.0021,0.00412,0.00182
2015-01-04,02:00,PM10,21.33,13.47,18.97,86.04,26.24,39.8,19.35,96.05,38.23,13.2
2015-01-04,02:00,CO,0.77,0.704,,1.698,1.35,1.35,0.648,0.93,1.183,0.668
2015-01-04,02:00,NO2,0.01405,0.01503,0.02053,0.02018,0.0275,0.02122,0.01532,0.01482,0.0201,0.025
2015-01-04,02:00,SO2,0.00107,0.0006,,0.005,0.00035,0.002,0.002,0.001,0.00228,0.00175
2015-01-04,03:00,O3,0.00182,0.002,0.001,0.00387,0.00148,0.00143,0.004,0.00213,0.00408,0.00085
2015-01-04,03:00,PM10,21.14,15.79,21.32,113.08,21.21,58.46,27.95,71.41,46.65,16.93
2015-01-04,03:00,CO,0.824,0.585,,1.988,1.528,1.528,0.929,1.017,1.583,0.889
2015-01-04,03:00,NO2,0.01337,0.01622,0.02047,0.01705,0.02693,0.02033,0.01768,0.01473,0.01962,0.02465
2015-01-04,03:00,SO2,0.00108,0.00038,,0.005,0.0001,0.00215,0.0023,0.00098,0.0029,0.002
2015-01-04,04:00,O3,0.0015,0.001,0.001,0.00415,0.00167,0.001,0.00427,0.00198,0.00408,0.0008
2015-01-04,04:00,PM10,18.5,22.39,21.17,118.74,18.35,106.11,32.4,83.02,56.25,15.57
2015-01-04,04:00,CO,0.953,0.67,,2.397,1.35,1.35,0.972,1.388,1.629,0.977
2015-01-04,04:00,NO2,0.01117,0.01543,0.0201,0.01557,0.02318,0.01792,0.01695,0.01307,0.01965,0.024
2015-01-04,04:00,SO2,0.001,0.00047,,0.005,0.00053,0.00278,0.00287,0.00145,0.00293,0.00198
2015-01-04,05:00,O3,0.00158,0.002,0.001,0.00365,0.00298,0.00125,0.00518,0.00233,0.00405,0.00142
2015-01-04,05:00,PM10,21.95,14.89,28.99,95.15,20.31,68.67,32.69,87.86,61.77,15.23
2015-01-04,05:00,CO,0.979,0.505,,2.274,1.582,1.582,0.702,1.277,1.957,0.983
2015-01-04,05:00,NO2,0.01078,0.01372,0.01968,0.01507,0.0217,0.01842,0.01462,0.01125,0.02003,0.02292
2015-01-04,05:00,SO2,0.00182,0.0003,,0.00503,0.00015,0.0032,0.00298,0.00135,0.00293,0.00188
2015-01-04,06:00,O3,0.0016,0.001,0.00097,0.00375,0.00152,0.00142,0.00457,0.00267,0.00405,0.00115
2015-01-04,06:00,PM10,27.28,17.04,31.4,89.29,26.85,91.45,29.54,88.15,62.03,20.93
2015-01-04,06:00,CO,1.051,0.991,,2.251,2.545,2.545,1.153,2.211,2.082,1.192
2015-01-04,06:00,NO2,0.0106,0.01513,0.01885,0.01647,0.02417,0.01987,0.01623,0.01065,0.02087,0.02312
2015-01-04,06:00,SO2,0.00167,0.00065,,0.00583,0.00052,0.00422,0.00305,0.0021,0.00367,0.002
2015-01-04,07:00,O3,0.0018,0.001,0.00097,0.00395,0.00163,0.00137,0.004,0.00245,0.00408,0.00108
2015-01-04,07:00,PM10,16.13,19.43,36.92,109.02,28.73,160.85,41.46,113.58,98.78,27.58
2015-01-04,07:00,CO,1.384,0.945,,2.56,2.525,2.525,1.32,2.161,1.757,1.892
2015-01-04,07:00,NO2,0.01072,0.01497,0.01923,0.0154,0.02507,0.02245,0.01658,0.00988,0.01983,0.02543
2015-01-04,07:00,SO2,0.00185,0.00073,,0.00567,0.00107,0.00582,0.00327,0.00227,0.00367,0.00293
2015-01-04,08:00,O3,0.0028,0.001,0.00157,0.004,0.00273,0.0012,0.00555,0.0024,0.00475,0.00145
2015-01-04,08:00,PM10,31.41,22.9,47.53,116.04,34.2,155.88,47.03,123.97,87.02,34.74
2015-01-04,08:00,CO,1.0,1.263,,2.362,2.219,2.219,0.945,2.082,1.117,1.75
2015-01-04,08:00,NO2,0.01087,0.01572,0.01888,0.01618,0.0222,0.0257,0.01372,0.01893,0.0178,0.02493
2015-01-04,08:00,SO2,0.00175,0.00138,,0.005,0.001,0.0055,0.0029,0.00282,0.00228,0.00298
2015-01-04,09:00,O3,0.00728,0.004,0.00435,0.00602,0.00467,0.0041,0.01127,0.00348,0.00708,0.00725
2015-01-04,09:00,PM10,36.24,33.68,41.63,79.2,40.84,110.73,32.36,135.75,78.29,34.34
2015-01-04,09:00,CO,0.618,1.272,,1.28,1.119,1.119,0.63,1.628,1.084,0.997
2015-01-04,09:00,NO2,0.00882,0.02252,0.01892,0.01735,0.01907,0.02288,0.00885,0.02328,0.01803,0.01885
2015-01-04,09:00,SO2,0.00125,0.00157,,0.00488,0.00092,0.00358,0.002,0.00312,0.00227,0.00215
2015-01-04,10:00,O3,0.01435,0.01,0.01032,0.01213,0.00792,0.00933,0.01297,0.00678,0.01205,0.016
2015-01-04,10:00,PM10,35.84,31.48,42.55,78.57,40.53,63.77,38.64,119.85,85.73,22.33
2015-01-04,10:00,CO,0.389,0.906,,0.965,0.731,0.731,0.791,1.422,0.818,0.758
2015-01-04,10:00,NO2,0.00375,0.02272,0.01428,0.01432,0.01888,0.01663,0.01298,0.02457,0.01337,0.01507
2015-01-04,10:00,SO2,0.00117,0.00143,,0.00442,0.0008,0.00227,0.0024,0.00203,0.002,0.00192
2015-01-04,11:00,O3,0.01895,0.016,0.01505,0.02042,0.01125,0.01378,0.0177,0.0155,0.016,0.0209
2015-01-04,11:00,PM10,28.67,31.37,66.69,44.25,30.18,39.94,28.41,113.25,55.95,17.51
2015-01-04,11:00,CO,0.655,0.785,,0.546,0.732,0.732,0.528,1.0,0.699,0.741
2015-01-04,11:00,NO2,0.01023,0.02103,0.00845,0.00585,0.0173,0.01737,0.00673,0.01792,0.00932,0.01522
2015-01-04,11:00,SO2,0.00108,0.0017,,0.004,0.00057,0.00148,0.002,0.00132,0.002,0.002
2015-01-04,12:00,O3,0.01948,0.019,0.01773,0.02393,0.01297,0.01475,0.01948,0.01642,0.0174,0.02303
2015-01-04,12:00,PM10,31.23,36.48,41.0,50.18,23.67,59.0,20.19,110.24,51.36,23.31
2015-01-04,12:00,CO,0.53,0.757,,0.577,0.7,0.7,0.696,1.0,0.681,0.653
2015-01-04,12:00,NO2,0.0067,0.02077,0.00778,0.00528,0.01832,0.01647,0.0095,0.01438,0.00937,0.01233
2015-01-04,12:00,SO2,0.00108,0.002,,0.004,0.00033,0.00162,0.002,0.00105,0.002,0.00183
2015-01-04,13:00,O3,0.0214,0.021,0.02023,0.0267,0.01453,0.02102,0.02258,0.01998,0.01973,0.02654
2015-01-04,13:00,PM10,24.54,34.73,31.93,33.47,28.61,58.86,26.35,94.07,45.87,24.49
2015-01-04,13:00,CO,0.472,0.66,,0.521,0.578,0.578,0.54,0.476,0.699,0.662
2015-01-04,13:00,NO2,0.00535,0.0176,0.00643,0.00412,0.01798,0.01145,0.00848,0.00668,0.00842,0.01154
2015-01-04,13:00,SO2,0.00122,0.00167,,0.004,0.00033,0.00152,0.002,0.001,0.002,0.002
2015-01-04,14:00,O3,0.02287,0.024,0.02127,0.02942,0.01468,0.02177,0.02423,0.01787,0.02027,0.0291
2015-01-04,14:00,PM10,34.55,34.63,25.67,40.43,21.21,55.39,26.28,59.81,34.6,27.21
2015-01-04,14:00,CO,0.375,0.606,,0.465,0.539,0.539,0.519,0.885,0.619,0.59
2015-01-04,14:00,NO2,0.00422,0.0162,0.00767,0.00432,0.01982,0.011,0.00762,0.01112,0.00737,0.00835
2015-01-04,14:00,SO2,0.00122,0.00192,,0.004,8e-05,0.00113,0.00227,0.00122,0.002,0.002
2015-01-04,15:00,O3,0.0238,0.024,0.02247,0.03062,0.01667,0.02368,0.02577,0.0203,0.02167,0.03018
2015-01-04,15:00,PM10,23.87,27.47,23.7,33.48,22.59,43.14,22.91,80.21,45.94,23.0
2015-01-04,15:00,CO,0.408,0.601,,0.46,0.546,0.546,0.476,0.591,0.61,0.562
2015-01-04,15:00,NO2,0.00413,0.0166,0.00697,0.00378,0.02007,0.01072,0.00663,0.00828,0.0077,0.00817
2015-01-04,15:00,SO2,0.00175,0.00157,,0.004,0.00045,0.00107,0.00212,0.00103,0.00202,0.002
2015-01-04,16:00,O3,0.02325,0.023,0.02123,0.0302,0.01593,0.02283,0.02377,0.02247,0.02097,
2015-01-04,16:00,PM10,27.5,25.01,21.71,41.02,25.89,45.72,24.88,62.43,45.05,28.88
2015-01-04,16:00,CO,0.402,0.64,,0.527,0.581,0.579,0.564,0.397,0.698,0.587
2015-01-04,16:00,NO2,0.0066,0.01805,0.00892,0.00547,0.0217,0.01273,0.0104,0.0063,0.00982,0.00915
2015-01-04,16:00,SO2,0.0013,0.0019,,0.004,0.00027,0.00108,0.00202,0.001,0.00218,0.002
2015-01-04,17:00,O3,0.01767,0.015,0.01425,0.023,0.01532,0.01292,0.01475,0.02107,0.01528,
2015-01-04,17:00,PM10,18.16,31.55,24.42,56.16,32.54,41.09,26.54,69.3,44.08,29.55
2015-01-04,17:00,CO,0.492,0.8,,0.657,0.831,0.831,1.025,0.399,0.963,0.694
2015-01-04,17:00,NO2,0.01292,0.0252,0.01953,0.01328,0.02433,0.0242,0.02125,0.00837,0.01957,0.01977
2015-01-04,17:00,SO2,0.00112,0.00232,,0.004,7e-05,0.00125,0.0024,0.001,0.002,0.0026
2015-01-04,18:00,O3,0.0043,0.006,0.00365,0.0056,0.00562,0.00257,0.00638,0.0104,0.0064,
2015-01-04,18:00,PM10,60.23,42.13,34.12,69.17,30.49,66.02,46.17,89.99,70.54,23.94
2015-01-04,18:00,CO,1.411,1.42,,1.281,1.477,1.477,1.891,1.123,1.653,1.148
2015-01-04,18:00,NO2,0.02898,0.03198,0.0327,0.03188,0.03823,0.03667,0.03402,0.02332,0.03427,0.04137
2015-01-04,18:00,SO2,0.0019,0.00253,,0.00455,0.00013,0.00167,0.00313,0.00122,0.00283,0.00267
2015-01-04,19:00,O3,0.00208,0.001,0.001,0.00463,0.002,0.00148,0.00428,0.0029,0.00467,
2015-01-04,19:00,PM10,114.99,59.08,50.21,128.19,42.42,129.74,72.18,153.88,141.29,42.31
2015-01-04,19:00,CO,2.985,2.082,,2.06,2.07,2.07,3.227,3.935,2.794,1.868
2015-01-04,19:00,NO2,0.03058,0.0349,0.03643,0.03285,0.04362,0.03832,0.03597,0.03015,0.03548,0.0495
2015-01-04,19:00,SO2,0.00348,0.00352,,0.00558,0.00055,0.0032,0.00425,0.00375,0.00372,0.00327
2015-01-04,20:00,O3,0.00237,0.001,0.001,0.00428,0.00203,0.00173,0.0042,0.00223,0.00463,
2015-01-04,20:00,PM10,126.31,83.26,76.84,191.68,70.0,186.65,73.24,192.08,189.65,54.87
2015-01-04,20:00,CO,4.425,2.28,,3.945,2.533,2.533,4.674,5.632,3.087,2.663
2015-01-04,20:00,NO2,0.02655,0.0311,0.03645,0.03448,0.04298,0.03898,0.03715,0.02957,0.03437,0.05002
2015-01-04,20:00,SO2,0.00517,0.00305,,0.00643,0.00155,0.00452,0.00513,0.00608,0.00413,0.00445
2015-01-04,21:00,O3,0.00222,0.001,0.0013,0.0037,0.0026,0.00125,0.00768,0.00205,0.00425,
2015-01-04,21:00,PM10,122.6,119.92,106.55,156.21,75.51,217.4,79.1,216.78,172.14,68.7
2015-01-04,21:00,CO,3.923,2.666,,1.962,2.067,2.067,1.929,3.446,2.331,2.922
2015-01-04,21:00,NO2,0.02613,0.0294,0.03277,0.03147,0.03722,0.03693,0.02765,0.02545,0.03008,0.04845
2015-01-04,21:00,SO2,0.00473,0.00318,,0.00578,0.00168,0.00487,0.00428,0.00415,0.00382,0.00438
2015-01-04,22:00,O3,0.0088,0.002,0.00717,0.00685,0.00707,0.00485,0.0167,0.00215,0.0086,
2015-01-04,22:00,PM10,78.81,119.35,75.17,80.31,44.24,160.8,57.34,287.06,102.39,72.25
2015-01-04,22:00,CO,0.611,1.991,,0.886,0.808,0.808,0.574,1.414,0.837,0.897
2015-01-04,22:00,NO2,0.01455,0.02965,0.01853,0.02098,0.02623,0.02513,0.0124,0.0299,0.01902,0.02538
2015-01-04,22:00,SO2,0.00172,0.00375,,0.005,0.00083,0.0035,0.00208,0.00202,0.002,0.00228
2015-01-04,23:00,O3,0.01675,0.012,0.01245,0.01568,0.0145,0.01105,0.01712,0.00378,0.01403,0.01237
